Crop,Temperature (C),Rainfall (mm),Humidity (%),Sunlight (hours),Soil pH,Soil Nitrogen (%),Soil Phosphorus (ppm),Soil Potassium (ppm),Altitude (m),Wind Speed (m/s),Crop Yield (tons/ha)
Barley,20.44113285,561.7118343,70.66883447,6.510446236,5.861237907,1.869139518,13.89286338,37.74968136,1087.1269,11.01157483,14.12724182
Maize,29.41095894,998.8926886,54.48876747,7.872045102,5.57622516,1.220792514,16.87960214,28.97602368,1882.332349,0.234383073,18.56971828
Barley,34.63225742,795.3183546,88.91669609,6.079883289,6.027797317,0.865554799,14.10225003,27.71454401,1144.261591,5.163695963,18.62007107
Rice,19.12674618,1995.482866,42.22482769,10.08198614,6.305366235,0.501100119,10.39705759,14.84185773,84.12359002,8.407389213,15.83983412
Potato,29.64821997,1689.02539,77.24597102,7.959812976,6.959559447,1.579358856,5.552120607,36.54372849,1178.466705,9.584861422,25.67030615
Rice,15.7789032,1549.932162,30.69840555,5.201502137,5.773492208,2.274918486,19.54511125,28.5019539,2934.886681,14.20981201,22.24015503
Sugarcane,16.8763723,1150.458885,41.12398764,4.218568933,6.698211895,1.167982678,17.15320817,23.24441167,263.861744,9.897717626,18.21487765
Sugarcane,32.98388957,1472.565669,30.7822182,8.336524543,6.217859038,2.437574443,9.25385371,39.18891074,519.6335311,1.89006723,16.9734649
Wheat,36.7830002,1489.608258,43.46812436,7.740062351,8.31000418,1.669919924,10.64503832,39.43012523,186.2153886,6.313294886,18.14326471
Soybean,16.1068079,1292.67497,22.84516625,7.204648877,8.083438015,2.264223228,17.09815021,31.60165877,2647.984314,1.304504053,17.92883521
Barley,21.27154951,1409.736982,81.73958067,7.845765659,8.092502574,2.337695684,19.11563892,21.71754829,1690.95403,0.323335565,25.05198494
Maize,32.00265133,1426.741671,21.06331137,7.797467011,6.739203849,0.94184477,11.47454131,30.48911678,2653.38848,10.47837916,14.94421276
Wheat,32.19808118,961.738732,35.39330629,8.313341567,6.779362561,1.676919598,7.395313893,23.71444124,79.15671474,2.940080098,15.57162409
Sugarcane,27.41788978,1100.497525,26.32307545,7.264254058,7.866747431,1.96525022,17.07049001,16.75522295,2899.230149,10.21920615,20.33473664
Barley,15.35650648,1891.945592,29.16992768,4.873333857,7.255096276,1.615161424,8.848595201,18.24038467,1919.904186,2.195173267,13.42875044
Maize,33.19304526,1079.896302,59.38163556,9.240489726,7.212012354,0.84021593,6.648827694,16.23845797,884.8712823,11.04803102,18.77142873
Sugarcane,21.84842495,533.2341401,78.83885068,10.75689394,7.405606446,1.950441332,16.72887068,26.86463573,2424.542866,4.999150668,22.08225121
Soybean,31.5225035,1066.771729,43.95778045,10.85513552,5.896982033,2.015612014,18.67989906,13.64073263,327.8785641,13.67376259,19.18356822
Cotton,39.94970888,1780.049136,20.92014424,9.967433783,7.457756494,1.492592704,19.4546955,24.90862022,990.2179281,5.637933158,24.60221565
Barley,16.03509691,631.1916396,40.74339595,11.61880154,6.198204472,1.89704414,7.082442974,12.58666933,1732.331573,6.969204745,17.78453074
Tomato,39.67353159,1708.199289,83.23516651,8.614690336,7.788794905,1.480147035,10.12768127,22.46065306,735.9339534,12.92178335,25.08241995
Peanut,38.76426756,698.0539525,49.83693458,11.71322223,6.662338393,2.061974046,15.15361307,22.46352858,2754.373124,12.11316134,17.14551991
Sugarcane,20.82748199,749.3502335,37.25374571,7.45145198,6.453914867,2.350542881,5.800415209,19.79422399,1415.634864,2.494873829,11.55665833
Tomato,34.980809,521.848467,75.18815817,9.356091637,7.60366327,2.034270486,6.290617712,14.44692169,1680.635577,2.191618072,19.58131328
Sugarcane,19.21121512,1645.118943,86.22309412,10.95402668,6.686170695,0.579211495,10.04907501,13.37291325,1283.675228,8.48423471,17.44431533
Cotton,27.28767411,651.9197376,30.64968167,10.95128106,6.976599049,1.799294198,7.595892464,29.49620519,94.6498242,5.420580249,18.37522234
Potato,28.13381177,1435.291931,67.7673723,5.826599026,7.889168682,1.580430087,14.05920463,23.77800931,2751.185066,4.374930486,27.3542985
Wheat,22.57960599,1400.330413,79.09585686,6.409164116,6.192138034,1.099142115,12.84365425,37.35719332,2041.953867,1.071248003,18.62006283
Wheat,36.56452701,523.6454823,80.98723339,6.970826834,5.81781456,2.021327277,13.85933205,19.2205437,2679.554966,13.52895373,23.71061684
Maize,37.14482782,1979.379313,28.26608315,6.566779208,8.086392346,1.819433961,13.99654184,26.63756971,1415.751484,10.94850195,16.97165931
Rice,37.19259006,988.161039,52.21078891,11.91029657,8.361143711,0.859992959,11.17837152,35.80924263,2669.09762,5.722468512,18.34675554
Maize,25.28928389,1368.425549,72.99888288,8.817809449,6.234814595,0.655669242,19.45934592,24.61281036,72.5782302,10.66870407,19.82588446
Soybean,18.955485,1746.577967,80.34194528,9.309858601,6.572234378,1.321194997,13.62350121,35.50148576,2802.589252,14.59988068,21.29598886
Potato,24.44750623,1545.692623,25.69841952,7.086551489,6.228823869,0.987742723,16.04984954,20.34970396,462.3756719,14.14093351,13.20195297
Potato,38.75793998,1593.313435,60.73135699,6.970381554,7.563728402,2.386900698,16.9472251,35.48016868,2829.725174,5.465361213,23.73437596
Tomato,16.6090925,1274.895222,20.35880736,5.78823059,6.742048981,1.959341741,17.34389545,19.90499254,218.6724155,7.335230366,9.827992231
Wheat,18.55271032,1292.733998,60.25329229,11.08856388,6.264115217,1.967322228,19.62844673,34.52509177,1951.722275,9.567930794,23.65806506
Wheat,32.18931488,1465.326037,23.64032989,7.766565389,7.879380912,1.900337143,16.9570769,29.39601831,2113.962841,10.6861293,17.47603723
Barley,29.8926463,933.575564,70.76480425,7.837962326,6.975781541,1.932485064,10.7822282,29.59751781,2945.95145,12.18486108,26.49373671
Potato,21.83731216,949.8960592,53.7780855,9.870239716,6.483131941,0.885734725,14.83630968,11.50806816,1921.21381,11.80644573,19.42872833
Sugarcane,20.31457141,1662.522233,54.5053993,9.069745719,6.566453473,0.877159646,13.47610252,30.57585681,754.6804233,14.35501498,18.89672644
Peanut,19.8699097,543.6361496,65.08946043,4.454888625,7.36771276,1.449213347,14.86906252,12.51460118,1026.3039,8.492022271,19.74586805
Rice,34.49912294,1819.702596,63.56842096,11.0222945,5.905764338,1.796718712,15.12063151,35.32209495,730.3074519,1.362055762,21.60478935
Rice,39.89799745,558.795702,79.34454156,10.1283165,5.504912522,1.788810211,15.22340869,12.1820662,1151.550916,9.216332901,20.36774943
Maize,34.90352966,1522.642977,66.21215748,5.68243201,5.753930466,1.98463464,19.24177444,29.30502924,2859.530318,0.465568399,27.24072862
Peanut,24.97810468,1936.294163,52.58535273,11.81392261,7.984992039,0.501594059,9.581305607,19.30874702,584.7701787,4.547507507,19.51147931
Soybean,25.7818568,963.5269966,69.32101208,5.046503051,6.05896424,0.563540517,7.151458338,29.94117423,1700.836817,13.86716827,22.70994031
Wheat,23.02715989,915.3241756,42.46936891,11.79967993,8.025850259,1.826805502,8.280666144,18.89934715,2807.854775,7.801147119,13.99970354
Barley,19.16152576,1390.100171,34.54379954,11.2952192,7.288062114,0.548159789,11.91713105,33.63523172,1641.834184,8.106706274,20.06232455
Wheat,25.49547189,1138.457478,24.06170826,11.02973415,6.337194945,1.158512405,10.24997546,33.87855643,2137.022087,13.60591805,16.6547819
Rice,26.31906709,997.8265569,42.74323566,7.267206539,5.569498441,1.790328575,10.18158864,26.54789022,1542.227266,5.806361279,19.10407119
Soybean,21.99010435,1800.785209,45.82348919,10.54959673,6.994375839,2.407332275,6.685644224,25.97932842,138.3892341,12.61300203,15.94813171
Soybean,37.46996364,1727.597818,37.11460905,10.84532297,8.091777601,1.54915047,7.834377136,25.50016568,125.9807092,0.18234485,20.74402518
Maize,30.56789971,1122.597792,25.20625051,4.76171449,8.292547937,1.392241272,13.23645279,24.24948142,707.2685511,13.69793911,18.53711351
Potato,35.86946149,1704.409573,53.69295707,7.239866407,7.381877675,0.811616873,6.125067658,23.41916248,523.4302825,1.72639334,19.34250532
Sugarcane,23.93101887,950.9252372,32.77367538,10.23888344,6.737643379,2.278990309,5.440309952,20.23152367,590.174381,6.582433831,20.07613447
Tomato,27.01730867,1577.432165,52.13681366,11.79528631,8.491062188,1.658507462,7.359699285,28.00577356,2418.297807,11.81075567,21.98508151
Wheat,23.6539479,1162.324528,30.13367214,9.226158052,7.267698759,1.369898418,19.65415507,23.25875642,1135.127766,5.199589859,14.2713284
Potato,16.28440335,1695.426105,28.62869448,4.014311881,6.887835201,0.919619964,19.30687586,30.25863967,2494.740589,13.98521869,13.40894692
Barley,31.06712928,1633.756448,72.02099031,10.09245878,8.434074084,0.89683293,11.39176765,16.2101818,2499.531069,4.119122013,20.61930595
Soybean,27.78523723,1659.827134,22.64306297,11.00407055,6.228777783,0.689706463,8.579082333,29.18316176,2376.80722,4.582987685,16.29501837
Cotton,28.06664061,564.1947465,58.89324301,4.977744087,8.435990898,1.221128981,11.75539719,34.41919566,1487.492587,4.993566341,15.10080372
Maize,38.77377946,1554.391026,35.23052634,8.987920057,6.327672344,1.61939218,18.07757413,19.69599914,2945.585226,6.801205255,19.71991144
Rice,17.34573674,1715.953903,49.98290131,4.836801734,6.223400732,1.753162569,12.89053457,38.8484575,1501.011554,1.56573345,18.49860328
Sugarcane,19.60668938,1351.618949,42.59263511,7.033617523,6.655067338,2.179498338,16.13731528,10.30543173,1594.421837,12.04063691,12.27202497
Soybean,31.32537129,1484.242714,25.10659377,8.165530722,5.650584793,0.894960881,13.31011782,25.49922143,2442.316844,5.964552585,21.75361525
Peanut,19.26589613,1613.20503,44.26328153,11.25926224,7.316884189,2.319164023,15.44943605,39.12736057,1056.242713,13.6653998,21.63741432
Maize,31.41587598,1886.868781,78.50747158,6.925660339,5.716783278,2.213255723,5.829960008,32.61728178,2610.639736,4.891561626,21.28304556
Barley,37.25307711,594.4180118,77.66738911,7.762754652,8.298582739,2.137044797,7.301555453,25.65903996,2048.961613,5.953086184,25.72262944
Rice,19.05356384,1342.569285,23.35801015,6.733933923,5.997253481,0.899745578,15.9916064,21.18739529,295.778163,14.48597335,16.52299113
Rice,37.28909175,1341.26776,29.01294778,8.071790837,6.520329333,2.21805688,12.83026536,15.99268024,295.2099499,10.81512406,16.8336269
Soybean,27.76454521,1492.102528,30.29620051,11.69594381,7.694212483,1.514747046,5.750903906,34.94884287,362.6869019,1.283743431,19.25658646
Peanut,34.81171273,1025.501415,45.01312875,4.973106759,7.269680053,1.487955249,7.093268291,16.11346626,431.3207054,9.460546418,14.5228678
Tomato,27.19419686,820.539825,21.9350499,4.790229957,6.504985002,1.692812368,6.313982579,25.47900979,2212.232804,13.1402956,18.66902351
Cotton,34.58065573,735.9447291,63.9485868,7.856612539,6.481142676,0.724152733,14.74844879,14.97659038,2890.949034,4.697524807,17.51015866
Maize,38.28068225,977.6047693,74.95795994,7.820442382,7.491789965,0.847212464,10.31862867,32.60296047,1478.906367,4.786396734,25.70050094
Cotton,35.93921818,1291.120575,20.20984982,6.900206354,7.361499949,0.708864178,7.022442942,34.00306502,686.2125509,12.67927773,19.57508992
Maize,27.85824273,1549.136091,84.28622071,7.413788004,8.496758043,1.51567915,8.52053058,32.51766016,2015.633073,6.805325587,27.41989148
Cotton,16.58951285,1810.518011,51.49905234,8.156312972,5.608792369,0.920593912,15.53643121,22.19880776,1076.694992,1.117268924,20.96494414
Barley,30.33699453,1510.588879,69.92620821,9.986182363,6.190897149,2.458588885,19.38586941,30.90651874,2726.204862,8.879375768,26.19405102
Maize,20.05200768,1733.647114,76.79129163,5.039134941,6.418951301,2.451248863,9.175535769,33.32297913,1073.414928,14.2424424,16.8204787
Rice,36.32403158,1208.485607,21.0973044,5.547397897,7.809189327,0.86418215,17.88122036,18.97397516,618.6075522,1.984769511,18.60318238
Barley,29.33893973,1202.512082,51.05259554,7.40773426,8.272106381,2.496888473,14.94401035,30.63988099,2856.532429,0.003739638,18.95358613
Soybean,22.89752336,1697.711066,81.62003782,6.732100331,5.966710468,2.149630645,7.85246468,21.50931673,1211.006331,9.206738915,23.54427374
Wheat,34.1431827,1400.025104,79.84731441,5.484255901,6.418157558,2.094626797,10.693377,20.59746845,1935.292093,8.441079513,21.26705431
Tomato,35.08961858,1336.815423,57.21764485,7.45891391,6.039601868,1.901130017,17.13525747,36.32726906,191.0705065,7.453654843,22.00604376
Barley,30.28044004,1545.853684,36.59596003,4.200159773,5.637922051,0.666860379,14.13333987,18.54328087,951.7318081,5.229163448,16.53530413
Maize,34.42264966,1402.504878,86.13528717,10.12093884,7.8587247,0.91575987,10.5820458,11.24083502,2576.846365,4.633996314,26.31338195
Potato,16.18799149,1763.576579,76.69044052,10.2782096,7.218957852,0.768797171,19.33175526,24.2258217,1502.62334,9.273998187,20.71625966
Peanut,26.05584412,969.8562494,78.73833777,10.96673779,5.978837633,0.744120317,15.20810463,35.22551764,2401.5774,8.632446488,27.13458207
Peanut,15.25798758,696.9745413,61.49339019,5.934141294,8.441377815,1.302730932,9.437304107,26.39714918,399.871315,7.813795849,19.15255794
Maize,32.44031836,1776.651204,50.85478345,7.796408044,7.789444128,1.87318293,17.57764475,39.13821692,1873.499499,4.214982446,24.47126286
Maize,21.12072579,871.749946,42.93942339,10.95475604,7.212314301,1.464129898,9.946096664,38.90290671,2513.662429,12.50883631,16.84339879
Sugarcane,33.78909877,1258.624316,86.47965879,7.625693963,7.562500853,1.711379513,10.73084319,32.0996457,2001.576474,0.153906875,20.73356803
Peanut,31.22598768,526.6268295,44.45963827,11.63581694,6.755729158,1.399874094,14.20330191,25.62887485,1197.133299,5.462364851,21.2544757
Rice,37.52217199,1104.060603,83.69685685,5.193855952,6.571579847,2.366079091,17.4956031,32.67806076,1056.418983,0.563392641,21.59808061
Soybean,28.12840284,1052.979042,32.35674384,4.305829369,6.780293329,1.340254891,9.403654917,22.03864889,440.734023,5.311732326,12.86027501
Peanut,22.53273965,534.4463636,87.33803465,6.134728272,7.859122871,2.444241486,12.30752735,21.42578104,565.3328819,3.429675559,22.52775416
Barley,30.20450696,1420.306282,62.09630941,10.53875641,6.820241438,1.775601026,5.342611508,32.26677149,204.7087384,13.00851494,22.35129814
Peanut,28.09293186,1271.503037,54.07775736,6.859949215,7.163777607,0.794198544,14.48099351,32.37449471,343.74157,2.474691497,24.16294601
Tomato,33.01673077,966.7888006,52.52212106,6.329316569,7.852231816,0.937898572,18.52754107,35.70719243,2238.274638,14.56870251,21.89262517
Potato,19.98813068,1401.727311,71.54049901,5.056990343,6.300785485,0.886060146,13.86741277,10.36408143,1254.271221,8.439776305,21.8074458
Sugarcane,26.41256832,1565.02432,49.99853967,5.474140859,6.107727601,1.118997628,9.558370699,22.47341431,2637.84588,6.199526054,23.50243256
Cotton,23.90789775,1677.826237,69.38169061,7.831411066,7.841149993,0.882299662,19.58253736,19.89558176,1764.991294,0.880149294,20.3302655
Soybean,30.58179707,722.8326732,40.43647931,7.625259906,8.209480241,0.647737092,12.81643114,30.58645308,2536.280324,3.942204458,14.29965161
Peanut,19.61255851,1786.901104,21.25059116,11.95322369,6.454496696,1.378639288,8.077657732,13.39630394,1795.645914,11.64161797,14.85906045
Tomato,37.42778628,1801.694643,33.40743751,7.992255531,6.30064256,1.372518199,16.47089293,19.70548964,2594.052643,2.578141967,19.90447321
Sugarcane,16.44210276,1693.231063,49.08028029,4.580211539,7.255894954,1.401966246,10.56936783,15.81197699,1346.443607,14.50032611,21.76730386
Wheat,39.23879428,1641.591935,77.52304441,6.358728775,7.432208235,0.775822217,11.44825682,33.63349511,2509.044099,4.365998689,26.33122007
Tomato,31.5477644,1674.744119,36.64278082,6.405190214,8.435939787,1.112753784,11.04728917,32.04749898,1998.059981,13.0711588,21.1978207
Cotton,26.38731331,698.0796326,38.10398814,10.69541668,6.205487275,2.237315249,12.2376214,31.72715065,2973.362831,14.05600282,17.33618463
Barley,20.11588893,1162.499924,49.73904204,9.133675992,7.478353541,2.41730492,9.769801713,12.53908775,2532.486307,0.496891249,14.33363055
Peanut,38.19023282,803.3767902,73.56502554,7.922712799,8.347262033,1.51313347,11.64375655,34.10166719,1083.554214,14.1402416,18.41913002
Cotton,34.24597346,1593.326789,88.05192289,5.829746956,7.899655317,0.966848934,8.627585106,24.30125432,1937.429527,3.942206564,25.99961195
Peanut,25.9567359,1533.409935,78.48291813,4.966421201,7.057611014,1.735131206,5.092712562,34.22808536,1334.483371,7.970584823,18.00507338
Barley,29.55906691,1431.476681,62.92079539,6.10628614,6.282609903,0.70816219,12.03511237,15.49286316,967.2812704,7.108673588,23.41761771
Soybean,34.42619323,1624.546986,32.82664894,8.668891622,5.62203779,1.135841947,17.17910251,19.78115244,1049.860296,13.35101808,17.88296494
Wheat,23.80765243,1853.907781,78.19461758,4.531561923,5.872379428,0.814730052,9.633542916,31.74617947,2329.490011,11.92821798,28.38645252
Wheat,33.92528258,1372.385619,77.80882334,8.41172042,7.71323286,0.838129635,16.98393283,25.90059907,1592.049375,12.16008576,26.21092173
Barley,17.43725631,1324.041581,80.80438652,10.0458693,6.684021844,1.013682151,18.34305336,33.26013616,2436.292798,13.75851253,26.72933425
Rice,33.0433353,1555.968086,57.17135419,10.22208618,8.246724605,2.491720789,5.131290179,19.81186032,575.4656746,3.589568583,20.90211039
Soybean,15.24510178,1015.211666,26.0591991,7.958364817,6.159089323,1.042115079,6.613390631,29.48042693,2758.936496,10.03991656,16.70381397
Maize,29.91279088,1697.309951,87.46794611,8.287261252,7.040244774,1.827339084,19.294176,20.69246692,1202.900945,10.48812541,24.38009371
Potato,38.14165847,533.0587248,89.2315656,10.12204949,8.350232457,1.016209713,12.45619522,26.65484861,1947.952966,8.579458289,25.57306755
Sugarcane,22.42321631,1465.791431,84.38933602,7.083750834,7.428901598,2.227383326,10.38651047,22.26333095,2941.173682,2.137270668,19.79028726
Tomato,38.21234684,1892.886329,67.00815213,9.319678251,5.984969288,0.702230311,9.391430097,16.01466449,1019.570325,6.135328992,24.57306048
Sugarcane,34.31125931,1939.834038,62.64910247,4.662908905,6.629474685,1.345643846,6.373651666,25.60559613,267.0386863,1.004930099,20.86716626
Rice,27.41473879,1929.404597,77.72410553,9.804768879,8.459281375,1.993549013,6.718444193,25.23449744,634.4105007,0.777671035,28.63682519
Rice,26.54633716,1507.645864,86.94896028,5.537385051,6.915118876,1.850831994,8.18854542,14.94324811,2256.119445,13.41767599,27.52877366
